Name,Type,Distance_km,Points,Elevation_Gain_m,Elevation_Loss_m,Coordinates
"MP914","infrastructure_point",0.466,17,0,0,""77.1246889677713,13.12038123333574";"77.12486032868844,13.12061867960905";"77.12497509637942,13.12077932540821";"77.12511267767978,13.12105645340951";"77.12517598595448,13.12112279760501";"77.12530820256157,13.12118740554784";"77.12544095255927,13.12120177956315";"77.12557356322877,13.12125822801274";"77.12569155853913,13.12134259951284";"77.12584415297228,13.12154711330246";"77.12615971604035,13.12198032263238";"77.1265597919776,13.12245095954112";"77.12672132631893,13.12267533064046";"77.12698693186958,13.12310243636465";"77.12710606945252,13.12337406310802";"77.12716612434889,13.12354740787932";"77.12718909153256,13.1236467337828""
"MP915","infrastructure_point",0.16,4,0,0,""77.12718909153256,13.1236467337828";"77.12737405574488,13.12428211482093";"77.1275683118261,13.12496845140139";"77.12760077172453,13.12503031078656""
"MP916","infrastructure_point",1.488,37,0,0,""77.1246889677713,13.12038123333574";"77.12443269520365,13.12046077565924";"77.12422452402211,13.12051790169226";"77.12401582656351,13.12056112016413";"77.12368013067984,13.12052844281411";"77.12341664125307,13.12052817773915";"77.1231755678802,13.12058318142321";"77.12299090306125,13.12062348947418";"77.12271314628653,13.12071528685522";"77.12226405594676,13.12089872659128";"77.12170604690803,13.12109983341047";"77.1213180645126,13.12125811942556";"77.12101275946902,13.12147021078927";"77.1206410236081,13.12167797154036";"77.12026992956125,13.12186759434439";"77.12010533193067,13.12194700189915";"77.12007707415222,13.12201804526214";"77.12004584644617,13.12227248323585";"77.12005222956977,13.12231673911929";"77.12010625061708,13.12252900100622";"77.12016411468569,13.1227034010431";"77.12016807586905,13.12274591708801";"77.12013574028539,13.12280784835753";"77.11992142434042,13.12293377387324";"77.11937080648266,13.12326276189962";"77.11910536378704,13.12339847430924";"77.11883134706837,13.12352429045411";"77.11842204890712,13.12371274310357";"77.11809329166958,13.12385927794797";"77.11751202892034,13.124071027534";"77.11655276915984,13.12436398046878";"77.11616619634255,13.12448956266769";"77.11363303728741,13.12531045906558";"77.11313431674267,13.12545700353064";"77.11294727282232,13.12552022343222";"77.11284398586899,13.12556716133179";"77.11280380256146,13.12557893017052""
"MP917","infrastructure_point",0.156,7,0,0,""77.0839081580727,13.10959490528417";"77.08400711360034,13.10961232189641";"77.08436215313503,13.10971181603826";"77.08454350658525,13.10976076187334";"77.08479856805535,13.1097918758472";"77.08505153833728,13.10981797727631";"77.08531866613964,13.10982991740716""
"MP918","infrastructure_point",0.323,15,0,0,""77.08531866613964,13.10982991740716";"77.08541447266278,13.10981872097606";"77.08548118957307,13.10981592748267";"77.08571779871252,13.10977533144127";"77.08594017653235,13.10976007216494";"77.08634406783378,13.10976349294017";"77.08648289256449,13.10979829650451";"77.08667119754925,13.10986978760782";"77.08678023272243,13.10991170153908";"77.08716764791194,13.10999826753092";"77.08747019535531,13.11005438919579";"77.08765459146561,13.11008425867666";"77.08777887781224,13.11010763536834";"77.08804529583904,13.11008905815297";"77.08824863985316,13.11007658892666""
"MP919","infrastructure_point",0.016,3,0,0,""77.15972014329292,13.1278113915028";"77.15982804388473,13.12771562728221";"77.1598248962248,13.12771459476492""
"MP920","infrastructure_point",0.713,29,0,0,""77.15749615924415,13.12759224695861";"77.15748915380955,13.12745344839316";"77.15747144836156,13.12721366150596";"77.15749344301005,13.12693305463767";"77.15752628343347,13.12671703033584";"77.15750803772059,13.12658672358159";"77.15748473543051,13.12652458833405";"77.15744032366945,13.12647510192659";"77.15738356092972,13.12644218242469";"77.15708196084888,13.12635298694351";"77.15691321347148,13.12633055668174";"77.1568850645642,13.12632320697601";"77.15686261650357,13.12631346891467";"77.15685031998716,13.12630463868776";"77.15683386721055,13.12628098968937";"77.15682629007559,13.12623707777391";"77.15688738294718,13.12584338210328";"77.15697638862397,13.12493633711268";"77.15696302804619,13.12490674261934";"77.1568926050241,13.12488633315015";"77.15661135787829,13.12488691566384";"77.15599861502426,13.12489454938607";"77.15555967019351,13.12491076481795";"77.15543642455464,13.12494366387877";"77.15536174456165,13.12494928102537";"77.15485747511559,13.12488885013176";"77.15462625557072,13.12485045347086";"77.15423574104108,13.12474020688231";"77.15369143542559,13.12455387720367""
"MP921","infrastructure_point",0.609,18,0,0,""77.14654777007446,13.11116544425741";"77.14647053827055,13.11086485376339";"77.14628792191897,13.11019647696883";"77.14616037438724,13.11002527024878";"77.1460878530634,13.10984492365288";"77.1460496708503,13.10951458394321";"77.1460273573323,13.10932803136008";"77.14595805328733,13.108652766104";"77.14594269528381,13.10837479997539";"77.14601353753018,13.1076471840352";"77.14601268842229,13.10740941154233";"77.14596625056426,13.1072006323732";"77.1457924300013,13.10698143850667";"77.14567575924646,13.10686089405391";"77.14549271092393,13.10664357921041";"77.14542195932749,13.10647342413373";"77.14537869422949,13.10614766935776";"77.1453548378461,13.10597514680236""
"MP922","infrastructure_point",1.009,24,0,0,""77.1538058408998,13.10108843341161";"77.15306397290666,13.10119884009227";"77.15234830457742,13.10123186706568";"77.15138464677617,13.10126466414005";"77.15126512511007,13.10127169991694";"77.15103361222116,13.10127161698455";"77.15090942938268,13.10123640388508";"77.15084181009033,13.10116721445203";"77.15059779515057,13.10081241162542";"77.15027235799603,13.1003251068988";"77.14995903675124,13.0999023648111";"77.14968464032141,13.09956424138454";"77.14934352379034,13.09908516823874";"77.14922218348032,13.09893800270987";"77.14914477576079,13.09888497875822";"77.14891967207454,13.09881114627836";"77.14869855531603,13.09877664826878";"77.14814637021382,13.09878689027353";"77.14714282761625,13.09891311185735";"77.14656229572233,13.0989726588625";"77.14607678027451,13.09904927676944";"77.14594810866707,13.09909275466941";"77.14582579420959,13.09917493762799";"77.14581385045892,13.09918942807816""
"MP923","infrastructure_point",0.891,14,0,0,""77.1453548378461,13.10597514680236";"77.14529342563999,13.10549667572474";"77.14523147690191,13.1049749484591";"77.14522458169337,13.10491558899021";"77.14517741553435,13.10481519159446";"77.14496110970153,13.10459483559571";"77.14484723998589,13.10411935817256";"77.14457668699923,13.1017570272505";"77.14460225360367,13.10123175046217";"77.14448037694521,13.1000018852004";"77.14448776188782,13.09941547259784";"77.14503574783748,13.09937426646145";"77.14562892732076,13.0992503389974";"77.14581385045892,13.09918942807816""
"MP924","infrastructure_point",0.261,11,0,0,""77.1598248962248,13.12771459476492";"77.15982471381021,13.12766201607611";"77.15982047209303,13.12763979526027";"77.15972633248205,13.12762479961344";"77.15959854518741,13.12761825158446";"77.15882899787094,13.12762116376422";"77.15863111647539,13.1275931054318";"77.158449844077,13.12758407929821";"77.15825279785656,13.12758916075488";"77.15774476922284,13.12762850098937";"77.15749615924415,13.12759224695861""
"MP925","infrastructure_point",0.431,14,0,0,""77.08876429434956,13.11679845121769";"77.08868643375635,13.11666499238267";"77.08854935543187,13.11626055110367";"77.08851347720086,13.11612785204199";"77.0884636397581,13.11602843360346";"77.08840133218875,13.11599184867563";"77.08826122076923,13.11599682049967";"77.08787938649999,13.1160178399702";"77.08713969034825,13.11613832100125";"77.08664347035864,13.11623998925166";"77.08604269122854,13.1163316481568";"77.08586920601037,13.11641100944998";"77.08560637504635,13.1164599898839";"77.08540092187874,13.11647787590204""
"MP927","infrastructure_point",0.022,2,0,0,""77.08531866613964,13.10982991740716";"77.08541699265709,13.10965403007651""
"MP929","infrastructure_point",0.797,26,0,0,""77.11280380256146,13.12557893017052";"77.11285111319681,13.12571124602914";"77.11228367687869,13.12587553344147";"77.11181555835346,13.12599630380136";"77.11143300248116,13.126094928743";"77.11124393883445,13.12613784991143";"77.11104070820281,13.12626502951764";"77.11090706357538,13.1263763366118";"77.11073887940778,13.1264536809921";"77.11043245738014,13.12656858146455";"77.11027418626445,13.12661726273129";"77.10995894601297,13.12669274116415";"77.10854491256467,13.12688583074725";"77.10830554756068,13.12693371906651";"77.10804893965836,13.12696971418156";"77.10758385718603,13.12700441932425";"77.1071434275443,13.12704144652747";"77.1070773468475,13.12708358602605";"77.106975124334,13.12724158741848";"77.10694208465343,13.12744645386037";"77.10681724665315,13.12766973231457";"77.10672657872799,13.1278811718096";"77.10666048370226,13.1279965122003";"77.10666543231466,13.12804869495567";"77.10670348708429,13.12810926372899";"77.10667132228198,13.12813778224332""
"MP931","infrastructure_point",0.727,19,0,0,""77.1246889677713,13.12038123333574";"77.12457607041266,13.11997517774207";"77.1244840397694,13.11980266448172";"77.12438666670268,13.1196816363199";"77.1241331406576,13.11942815546441";"77.12392944981781,13.11918914582214";"77.12367813747686,13.11882310953038";"77.12334021846073,13.11837008332251";"77.12308529871102,13.11805437039542";"77.12264777749287,13.11755398954097";"77.12234262732748,13.11721584607095";"77.12218630450303,13.11700450166895";"77.1220500404683,13.1167787683281";"77.12192455865386,13.11659115332103";"77.12171867008719,13.11639358534835";"77.1215787274236,13.11629372347844";"77.12106072891356,13.11593021709105";"77.12087792056661,13.11600541122952";"77.12035065360315,13.11628335993041""
"MP932","infrastructure_point",0.012,2,0,0,""77.12718909153256,13.1236467337828";"77.12729425862403,13.12362415355929""
"MP935","infrastructure_point",0.48,26,0,0,""77.12760077172453,13.12503031078656";"77.12747694198599,13.12506663866051";"77.12741160627304,13.12508979773626";"77.12721268179241,13.12523614375869";"77.12711450643329,13.12534679293783";"77.12702459874258,13.12537801089719";"77.1267287401909,13.12543434714606";"77.12656462608493,13.12545366288112";"77.1263944208827,13.12550813638524";"77.12627280247534,13.12553351851577";"77.12608908694416,13.12557776497132";"77.12608977696533,13.1257042534204";"77.12607514410132,13.12588410971557";"77.12598709070767,13.12601269372669";"77.12584525468183,13.12624153308653";"77.12581573849177,13.12625627587987";"77.12569781785602,13.12628619238642";"77.1256189472911,13.12637898741796";"77.12557772710083,13.12660073381612";"77.12563813083271,13.12716696909305";"77.12560377037708,13.12736880823088";"77.1255825383522,13.12754962016255";"77.12558774711074,13.12767373742249";"77.12559725457692,13.12782374090822";"77.12562620628238,13.12800683244664";"77.12556861881141,13.12804595431903""
"MP937","infrastructure_point",0.017,2,0,0,""77.13059266714949,13.13546525664554";"77.13071121053848,13.1355660201185""
"MP939","infrastructure_point",0.043,3,0,0,""77.15054555922721,13.13104111865429";"77.15048221863333,13.13115431872537";"77.15021851335159,13.13113018641408""
"MP940","infrastructure_point",1.218,32,0,0,""77.15862329061119,13.13361495611782";"77.15857990511272,13.13359653280473";"77.15852346558808,13.13360314830555";"77.15844954930114,13.13365040858123";"77.15837152562892,13.1337684645112";"77.15829235614395,13.1339922748622";"77.15819861446951,13.13425216788633";"77.15813322540993,13.13432564786129";"77.15777828272381,13.13445843105566";"77.15695036379488,13.1347186678075";"77.15612512695472,13.13493162905915";"77.15542810564284,13.13509742513757";"77.15487366290465,13.13527693545307";"77.15436574522236,13.13555771961913";"77.1540980800319,13.13579175778965";"77.15377346260568,13.13615640373328";"77.15345682320886,13.13648438325223";"77.15297159626716,13.13698863777645";"77.15279951958564,13.13715918998936";"77.15254566368351,13.13735244541682";"77.15228948966764,13.13753875938117";"77.15217587742964,13.13763816404447";"77.15213922201005,13.13771166959623";"77.15202487429548,13.13804430731589";"77.15192658775284,13.13830370650619";"77.15187794121344,13.13842071886051";"77.1515886923509,13.13847154782347";"77.1511755590218,13.1385280300964";"77.15089464576218,13.13855632730878";"77.150659821085,13.13854861164282";"77.14975555953946,13.13852621284234";"77.14951531588387,13.13852304417857""
"MP941","infrastructure_point",0.112,11,0,0,""77.15862329061119,13.13361495611782";"77.15865682511702,13.13364587330306";"77.1586816506299,13.13367413328052";"77.15871781962731,13.13372200690266";"77.15874025493888,13.13378357302793";"77.15874654850393,13.13383496855785";"77.15875974616142,13.13393954471263";"77.15874964926485,13.1341598774571";"77.15874602299469,13.13438427646531";"77.15874508668514,13.13454861967987";"77.15871211694511,13.13455416897153""
"MP943","infrastructure_point",0.018,2,0,0,""77.15052209284956,13.08487404528567";"77.15036646979695,13.08482736102927""
"MP945","infrastructure_point",0.175,6,0,0,""77.1538058408998,13.10108843341161";"77.15384160496035,13.10128552686321";"77.15391916858678,13.10172529436544";"77.15397828128245,13.10210457607435";"77.15402227057412,13.10228241730045";"77.1540706281921,13.10264455324342""
"MP947","infrastructure_point",0.149,6,0,0,""77.14581385045892,13.09918942807816";"77.14599790670596,13.09942506212258";"77.1460543816939,13.09957374542383";"77.14603148541987,13.09990344112894";"77.14643208477955,13.09984717532247";"77.14651729762566,13.0999815787814""
"MP949","infrastructure_point",0.139,5,0,0,""77.1453548378461,13.10597514680236";"77.14495010600662,13.10601722438266";"77.14466536495075,13.10610239856016";"77.14462783844944,13.10580575864439";"77.14435574134481,13.10578539741652""
"MP951","infrastructure_point",0.883,26,0,0,""77.14654777007446,13.11116544425741";"77.14628600522045,13.11120010104507";"77.14597754758562,13.11124330555069";"77.14536030992072,13.11133468991689";"77.14496002420556,13.11139397784266";"77.14468573160956,13.11140787671486";"77.14448963486655,13.11140603707091";"77.1438216769318,13.1113713418202";"77.14306978587307,13.11132752222889";"77.14278014166473,13.11129782358876";"77.14255293187142,13.11125395114745";"77.14222423788124,13.11117953564606";"77.14198858909178,13.11112159772014";"77.14174439074021,13.11096717448722";"77.14154698442562,13.11082495633143";"77.14144488103736,13.11077971255641";"77.14129041027364,13.11071382002354";"77.1411577737516,13.11069512386623";"77.14098504738716,13.11066726964022";"77.14062244892666,13.11065554185546";"77.14010435257073,13.11066505558213";"77.13979796028535,13.1106981561931";"77.13965082527692,13.11072579230442";"77.1391418408722,13.11073903522419";"77.13869518599664,13.11073803798686";"77.13861867412064,13.11083954983614""
